name	category	kind	description	location_raw	city	lat	lng	gallery_space_m2	gallery_space_sqft	year_established	year_established_raw
Musée du Président Jacques Chirac				Sarran							
Musée du pays d'Ussel				Ussel							
Musée départemental de la tapisserie				Aubusson							
Musée d'Art et d'Archéologie de Guéret				Guéret							
Mémorial de la Résistance				Bergerac							
Musée Donation Costi				Bergerac							
Musée du tabac				Bergerac							
Musée du Vin et de la Batellerie				Bergerac							
Château de la Pommerie				Cendrieux							
Insectorama				Groléjac							
Musée national de Préhistoire				Les Eyzies-de-Tayac-Sireuil							
Musée automobile				Sarlat							
Sem				Terrasson-Lavilledieu							
Musée des Beaux-Arts				Bordeaux							
CAPC - Musée d'Art Contemporain				Bordeaux							
Musée National des douanes				Bordeaux							
Muséum d'histoire naturelle de Bordeaux				Bordeaux							
Musée des arts décoratifs et du design				Bordeaux							
Musée d'Aquitaine				Bordeaux							
Musée de l'automobile de Cadillac				Cadillac							
Musées de la Réole				La Réole							
Musée de l'aviation légère de l'armée de Terre et de l'hélicoptère				Dax							
Musée de Borda				Dax							
Musée Despiau-Wlérick				Mont-de-Marsan							
Musée municipal				Agen							
Musée Raoul Dastrac				Aiguillon							
Musée de Gajac				Villeneuve sur Lot							
Musée basque				Bayonne							
Musée Léon-Bonnat				Bayonne							
Musée de la Mer				Biarritz							
Musée Arnaga				Cambo-les-Bains							
Musée national du château de Pau				Pau							
Musée des parachutistes de Pau				Pau							
Cité des Abeilles				Saint-Faust							
Château d'Oiron				Oiron							
Musée auto, moto, vélo				Châtellerault							
Musée archéologique de Civaux				Civaux							
Musée d'histoire et d'archéologie Réné Baubérot				Châteauponsac							
Musée de l'Évêché				Limoges							
Musée national de Porcelaine Adrien Dubouché				Limoges							
Musée Départemental d'Art Contemporain				Rochechouart							
Musée du château				Foix							
Musée du textile et du peigne en corne				Lavelanet							
Musée du talc				Luzenac							
Musée de la préhistoire				Le Mas-d'Azil							
Musée pyrénéen				Niaux							
Parc Pyrénéen de l'art préhistorique				Tarascon-sur-Ariège							
Musée Petiet				Limoux							
Musée des Beaux-Arts de Carcassonne				Carcassonne							
marionnette				Coupiac							
Musée du Scaphandre				Espalion							
Musée Joseph Vaylet				Espalion							
Musée du Rouergue				Espalion							
Micropolis (La Cité des Insectes)				Saint-Léons							
Musée Denys-Puech				Rodez							
Musée du colombier				Alès							
Musée Albert-André				Bagnols-sur-Cèze							
Musée Léon-Alègre				Bagnols-sur-Cèze							
Carré d'Art (Musée d'art contemporain)				Nîmes							
Musée archéologique				Nîmes							
Musée d'histoire naturelle				Nîmes							
Musée des Beaux-Arts				Nîmes							
Musée du Vieux Nîmes				Nîmes							
Musée d'Art sacré du Gard				Pont-Saint-Esprit							
Musée Le Préhistorama				Rousson							
Musée de l'agriculture et de la locomotion				Uzès							
Musée du bonbon				Uzès							
Musée de la Préhistoire				Aurignac							
Musée du pays de Luchon				Bagnères-de-Luchon							
Musée Clément Ader				Muret							
Musée municipal d'Art et d'Histoire				Saint-Gaudens							
Musée de Peinture de Saint-Frajou				Saint-Frajou							
Musée Georges-Labit				Toulouse							
Musée des Augustins				Toulouse							
Museum d'Histoire Naturelle				Toulouse							
Musée d'art moderne et contemporain Les Abattoirs				Toulouse							
Le château d’eau, pôle photographique de Toulouse				Toulouse							
Cité de l'espace				Toulouse							
Hôtel d'Assézat (Fondation Bemberg)				Toulouse							
Musée du Vieux Toulouse				Toulouse							
Musée de l'Affiche				Toulouse							
Musée Départemental de la Résistance et de la Déportation				Toulouse							
Musée Saint-Raymond (Musée des Antiques de Toulouse)				Toulouse							
Musée Paul-Dupuy				Toulouse							
Musée des Jacobins				Auch							
Musée d'Art Naïf				Béraut							
Musée Européen d'Art Campanaire				L'Isle-Jourdain							
Musée Eugène Camoreyt				Lectoure							
Musée agathois Jules Baudou				Agde							
Musée de l'éphèbe				Agde							
Musée vivant du roman d'aventures				Aniane							
Maison des arts				Bédarieux							
Musée des Beaux-Arts				Béziers							
Château de Raissac				Béziers							
Musée du Biterrois				Béziers							
Musée de l'Etang de Thau				Bouzigues							
Musée du Sapeur Pompier				Bouzigues							
Les Vignerons de Cabrières				Cabrières							
Centre Régional d'Histoire de la Résistance et de la Déportation				Castelnau-le-Lez							
Musée de l'Abbaye de Fontcaude				Cazedarnes							
Salle du Patrimoine				Cazouls-lès-Béziers							
Musée Français de la Spéléologie				Courniou							
Musée de Cruzy				Cruzy							
Ecomusée l'Oustal des Abeilles				Faugères							
Pailher de Prat d'Alaric				Fraisse-sur-Agout							
Musée de Frontignan				Frontignan							
Musée de l'Hydraulique				Gignac							
Musée de la Cloche et de la Sonnaille				Hérépian							
Musée archéologique				Lattes							
Musée Municipal Hofer-Bury				Lavérune							
Maison du Patrimoine				Le Crès							
Musée Municipal de Préhistoire				Les Matelles							
Musée Fleury				Lodève							
Chapelle Saint-Hippolyte				Loupian							
Musée de la Halle aux Oiseaux				Marseillan							
Musée Paul Pastre				Marsillargues							
Espace Vins et Campanes				Magalas							
Musée du Parc de la Plaine des Dinosaures				Mèze							
Musée d'Archéologie et de Paléontologie du Minervois				Minerve							
Musée Hurepel				Minerve							
Agropolis				Montpellier							
Musée Languedocien				Montpellier							
Musée Empereur Antonin ou Musée des Moulages				Montpellier							
Musée d'Anatomie				Montpellier							
Musée de la Pharmacie				Montpellier							
Musée Atger				Montpellier							
Musée du vieux Montpellier				Montpellier							
Musée Archéologique				Murviel-lès-Béziers							
Musée de l'Oppidum				Nissan-lez-Enserune							
Musée Paroissial				Nissan-lez-Enserune							
Musée d'Histoire Locale				Olargues							
Musée Archéologique du Minervois				Olonzac							
Musée Albert Dubout				Palavas-les-Flots							
Musée du Petit Train				Palavas-les-Flots							
Musée de Vulliod Saint-Germain				Pézenas							
Musée Archéologique				Quarante							
Maison Cévenole des Arts et Traditions Populaires				Saint-Gervais-sur-Mare							
Musée Lapidaire				Saint-Guilhem-le-Désert							
Vitrines de Poteries				Saint-Jean-de-Fos							
Musée de Préhistoire Régionale				Saint-Pons-de-Thomières							
Musée de l'Attelage et du Cheval				Sérignan							
Musée d'art contemporain				Sérignan							
Musée Paul Valéry				Sète							
Espace Georges Brassens				Sète							
Village Préhistorique de Cambous				Viols-en-Laval							
Exposition permanente de préhistoire du pic Saint-loup				Viols-le-Fort							
Henri Martin				Cahors							
Musée de la résistance, de la déportation et de la libération du Lot				Cahors							
Musée du vin et de la table Lotoise				Cahors							
Musée Champollion				Figeac							
Géoscope de l'aire de la Lozère				Albaret-Sainte-Marie							
Musée archéologique de Banassac				Banassac							
Musée du Guesclin				Châteauneuf-de-Randon							
Musée archéologique de Javols				Javols							
Filature des Calquières				Langogne							
Musée d'art sacré				Langogne							
Écomusée du mont Lozère				Le Pont-de-Montvert							
Musée de la métallurgie				Saint-Chély-d'Apcher							
Musée des papillons				Saint-Chély-d'Apcher							
Musée Salies				Bagnères-de-Bigorre							
Musée d'Art Moderne de Céret				Céret							
Musée d'Art Moderne Fonds Peské				Collioure							
Musée Toulouse-Lautrec				Albi							
Château-Musée du Cayla				Andillac							
Musée Goya				Castres							
Musée du Vieil Auvillar				Auvillar							
Musée de la Batellerie				Auvillar							
Beaulieu-en-Rouergue Abbey				Ginals							
Musée Ingres				Montauban							
Musée d'Histoire Naturelle Victor-Brun				Montauban							
Musée Marcel Lenoir				Montauban							
Musée aéronautique de la Côte d'Amour				La Baule							
Musée de la chanson française				La Planche							
Musée de la Vigne et du Vin de l'Abbaye de Sainte-Radegonde				Le Loroux-Bottereau							
Château des ducs de Bretagne				Nantes							
Musée des Beaux-Arts				Nantes							
Musée Dobrée				Nantes							
Musée naval Maillé-Brézé				Nantes							
Musée Compagnonique				Nantes							
Musée de l'imprimerie				Nantes							
Jules Verne Museum				Nantes							
Muséum d'histoire naturelle de Nantes				Nantes							
Musée du vignoble Nantais				Le Pallet							
Écomusée de Saint-Nazaire				Saint-Nazaire							
Galerie David d'Angers				Angers							
Musée des Beaux-Arts				Angers							
Musée Jean Lurçat et de la tapisserie contemporaine				Angers							
Musée Régional de l'Air d'Angers-Marcé				Angers							
Muséum d'histoire naturelle d’Angers				Angers							
Musée du Génie militaire				Angers							
Musée Joseph Denais				Beaufort-en-Vallée							
Musée d'Art et d'Histoire				Cholet							
Château de Montsoreau-Museum of Contemporary Art				Montsoreau							
Musée de la Vigne et du Vin d'Anjou				Saint-Lambert-du-Lattay							
Musée des Blindés				Saumur							
Musée du moteur				Saumur							
Musée de l'Ardoise				Trélazé							
Musée des tisserands				Ambrières-les-Vallées							
Musée de la moisson				Beaulieu-sur-Oudon							
Musée d'Art et d'Archéologie Hôtel Fouquet				Château-Gontier							
Moulin de Thévalles				Chémeré-le-Roi							
Robert Tatin				Cossé-le-Vivien							
Musée de la vieille forge				Denazé							
Moulin des gués				Fontaine-Couverte							
Moulin de la Guénaudière				Grez-en-Bouère							
Musée du moteur et de l'outil à la ferme				Juvigné							
Musée des moteurs et de l'outillage				Lignières-Orgères							
Écomusée de Madré				Madré							
Musée du cidre				Melleray-la-Vallée							
Musée de l'ardoise et de la géologie				Renazé							
Musée de la chouannerie et de la Révolution				Saint-Ouën-des-Toits							
Musée de l'auditoire				Sainte-Suzanne							
Musée du pot au lait				Villaines-la-Juhel							
Musée automobile de la Sarthe				Le Mans							
Musée Municipal				La Roche-sur-Yon							
Musée SIMCA Yonnais				La Roche-sur-Yon							
Musée des Deux Victoires - Clemenceau - De Lattre				Mouilleron-en-Pareds							
Musée de l'Abbaye Sainte-Croix				Les Sables-d'Olonne							
Musée automobile de Vendée				Talmont-Saint-Hilaire							
Musée de la Vallée				Barcelonnette							
Musée Alexandra David-Néel				Digne-les-Bains							
Musée du Vieux Queyras				Aiguilles							
Musée d'archéologie				Antibes							
Musée naval et napoléonien				Antibes							
Musée Peynet et du dessin humoristique				Antibes							
Musée Picasso				Antibes							
Villa grecque Kérylos Fondation Théodore Reinach				Beaulieu-sur-Mer							
Musée national Fernand Léger				Biot							
Écomusée du haut-pays nicois				Breil-sur-Roya							
Château musée Grimaldi				Cagnes-sur-Mer							
Musée Renoir				Cagnes-sur-Mer							
Musée de la Castre				Cannes							
Musée de la Mer				Cannes							
La Malmaison				Cannes							
Musée d'Art et d'Histoire de Provence				Grasse							
Musée international de la Parfumerie				Grasse							
Musée de la Marine				Grasse							
Villa Musée Jean-Honoré Fragonard				Grasse							
Jean Cocteau Museum				Menton							
Musée de préhistoire régionale				Menton							
Musée de l'automobile				Mougins							
Musée d'Art Classique de Mougins				Mougins							
Musée d'art moderne et d'art contemporain				Nice							
Musée des arts asiatiques				Nice							
Musée des Beaux-Arts				Nice							
Musée international d'Art naïf Anatole Jakovsky				Nice							
Musée de la marine				Nice							
Musée Matisse				Nice							
Musée national Message Biblique Marc Chagall				Nice							
Musée de paléontologie humaine de Terra-Amata				Nice							
Muséum d'histoire naturelle				Nice							
Fondation Maeght				Saint-Paul-de-Vence							
Musée des Merveilles				Tende							
Musée de la céramique				Vallauris							
Musée national Picasso « La Guerre et la Paix »				Vallauris							
Musée d'Art et d'Histoire				Villefranche-sur-Mer							
Musée Volti				Villefranche-sur-Mer							
Musée Escoffier de l'art culinaire				Villeneuve-Loubet							
Musée Granet				Aix-en-Provence							
Atelier de Cézanne				Aix-en-Provence							
Musée Paul Arbaud				Aix-en-Provence							
Musée des tapisseries				Aix-en-Provence							
Musée de Pavillon de Vendôme-Dobler				Aix-en-Provence							
Musée du Vieil-Aix				Aix-en-Provence							
Museum d'Histoire Naturelle Aix-en-Provence				Aix-en-Provence							
Musée du vieil Allauch				Allauch							
Musée de la Légion étrangère				Aubagne							
Musée de l'Arles et de la Provence antiques				Arles							
Museon Arlaten				Arles							
Musée Réattu				Arles							
Musée de la Mine				Gréasque							
Musée provencal des transports de La Barque				La Barque							
Musée d'archéologie méditerranéenne				Marseille							
Musée d’Arts Africains, Océaniens, Amérindiens				Marseille							
Musée d'art contemporain de Marseille				Marseille							
Musée des Beaux-Arts				Marseille							
Mémorial des camps de la mort				Marseille							
Musée des Civilisations de l'Europe et de la Méditerranée				Marseille							
Musée Cantini				Marseille							
Musée des docks romains				Marseille							
Musée de la faience				Marseille							
Mémorial national de la France d'outre-mer				Marseille							
Musée Grobet-Labadié				Marseille							
Marseille History Museum				Marseille							
Muséum d'histoire naturelle de Marseille				Marseille							
Musée de la Marine				Marseille							
Musée de la Mode				Marseille							
Musée de la moto				Marseille							
Musée du Santon				Marseille							
Galerie des Transports				Marseille							
Musée du Vieux Marseille				Marseille							
Musée Ziem				Martigues							
Musée de l'uniforme légionnaire				Puyloubier							
Universal Exposition of Wines and Spirits				Bendor							
Paul Ricard Oceanographic Institute				Embiez							
Musée gallo-romain de Tauroentum				Saint-Cyr-sur-Mer							
Musée de l'Annonciade				Saint-Tropez							
Musée d'Archéologie sous-marine				Saint-Tropez							
Musée Frédéric Dumas				Sanary-sur-Mer							
Musée d'Art				Toulon							
Musée des arts asiatiques				Toulon							
Musée national de la Marine				Toulon							
Cathédrale Sainte-Anne				Apt							
Musée d'histoire et d'archéologie				Apt							
Fondation Calvet				Avignon							
Musée lapidaire				Avignon							
Musée Requien				Avignon							
Palais des Papes				Avignon							
Musée Comtadin-Duplessis				Carpentras							
Musée Sobirats				Carpentras							
Musée d'histoire 1939-1945 - L'Appel de la Liberté				Fontaine-de-Vaucluse							
Musée de Villèle				Saint-Paul							
Musée Angladon	art_museum	Art Museum		Avignon	Avignon						
Musée du Petit Palais	art_museum	Art Museum		Avignon	Avignon						
Musée des Beaux-Arts de Bordeaux	art_museum	Art Museum		Bordeaux	Bordeaux						
Unterlinden Museum	art_museum	Art Museum		Colmar	Colmar						
Musée des Beaux-Arts	art_museum	Art Museum		Dole	Dole						
Musée départemental Henri Matisse	art_museum	Art Museum		Le Cateau-Cambrésis	Le Cateau-Cambrésis						
Louvre-Lens	art_museum	Art Museum		Lens	Lens						
Palais des Beaux-Arts	art_museum	Art Museum		Lille	Lille						
Musée des Beaux-Arts	art_museum	Art Museum		Limoges	Limoges						
The Golden Courtyard Museums	art_museum	Art Museum		Metz	Metz						
Château de Montsoreau	art_museum	Art Museum		Montsoreau	Montsoreau						
Musée des Beaux-Arts de Nice	art_museum	Art Museum		Nice	Nice						
Centre Pompidou	art_museum	Art Museum		Paris	Paris						
Guimet Museum	art_museum	Art Museum		Paris	Paris						
Musée Carnavalet	art_museum	Art Museum		Paris	Paris						
Musée Cognacq-Jay	art_museum	Art Museum		Paris	Paris						
Musée Delacroix	art_museum	Art Museum		Paris	Paris						
Musée Gustave Moreau	art_museum	Art Museum		Paris	Paris						
Musée Jacquemart-André	art_museum	Art Museum		Paris	Paris						
Musée Maillol	art_museum	Art Museum		Paris	Paris						
Musée Marmottan Monet	art_museum	Art Museum		Paris	Paris						
Musée Nissim de Camondo	art_museum	Art Museum		Paris	Paris						
Musée Picasso	art_museum	Art Museum		Paris	Paris						
Musée Rodin	art_museum	Art Museum		Paris	Paris						
Musée d'Art Moderne de la Ville de Paris	art_museum	Art Museum		Paris	Paris						
Musée d'Art et d'Histoire du Judaïsme	art_museum	Art Museum		Paris	Paris						
Musée de Cluny	art_museum	Art Museum		Paris	Paris						
Musée de l'Orangerie	art_museum	Art Museum		Paris	Paris						
Musée des Arts Décoratifs	art_museum	Art Museum		Paris	Paris						
Musée du Louvre	art_museum	Art Museum		Paris	Paris						
Musée Sainte-Croix	art_museum	Art Museum		Poitiers	Poitiers						
Musée des Beaux-Arts	art_museum	Art Museum		Reims	Reims						
National Archaeological Museum	art_museum	Art Museum		Saint-Germain-en-Laye	Saint-Germain-en-Laye						
Musée des Beaux-Arts	art_museum	Art Museum		Strasbourg	Strasbourg						
Fondation Bemberg	art_museum	Art Museum		Toulouse	Toulouse						
Musée des Beaux-Arts	art_museum	Art Museum		Tours	Tours						
Musée d'art moderne	art_museum	Art Museum		Troyes	Troyes						
Musée des Beaux-Arts	art_museum	Art Museum		Troyes	Troyes						
Lille Métropole Museum of Modern, Contemporary and Outsider Art	art_museum	Art Museum		Villeneuve-d'Ascq	Villeneuve-d'Ascq						
Ampère Museum	science_museum	Science Museum		Lyon	Lyon						
Cité des Sciences et de l'Industrie	science_museum	Science Museum		Paris	Paris						
Musée des Arts et Métiers	science_museum	Science Museum		Paris	Paris						
Palais de la Découverte	science_museum	Science Museum		Paris	Paris						
Vulcania	science_museum	Science Museum		Saint-Ours-les-Roches	Saint-Ours-les-Roches						
Exploradôme	science_museum	Science Museum		Vitry-sur-Seine	Vitry-sur-Seine						
