name	category	kind	description	location_raw	city	lat	lng	gallery_space_m2	gallery_space_sqft	year_established	year_established_raw
Hanoi Contemporary Arts Centre	art_museum	Art Museum		Hanoi	Hanoi						
Vietnam National Museum of Fine Arts	art_museum	Art Museum		Hanoi	Hanoi						
Ho Chi Minh City Museum of Fine Arts	art_museum	Art Museum		Ho Chi Minh City	Ho Chi Minh City						
Hue Museum of Royal Fine Arts	art_museum	Art Museum		Huế	Huế						
Precious Heritage Art Gallery Museum	art_museum	Art Museum		Hội An	Hội An						
ExploraScience Quy Nhơn	science_museum	Science Museum		Quy Nhơn	Quy Nhơn						
