name	category	kind	description	location_raw	city	lat	lng	gallery_space_m2	gallery_space_sqft	year_established	year_established_raw
Božidar Jakac Art Museum	art_museum	Art Museum		Kostanjevica na Krki	Kostanjevica na Krki						
Museum of Modern Art	art_museum	Art Museum		Ljubljana	Ljubljana						
Museum of Modern and Contemporary Art Koroška	art_museum	Art Museum		Slovenj Gradec	Slovenj Gradec						
