name	category	kind	description	location_raw	city	lat	lng	gallery_space_m2	gallery_space_sqft	year_established	year_established_raw
Louvre Abu Dhabi	art_museum	Art Museum		Abu Dhabi	Abu Dhabi			8000	86000	2017	2017
Guggenheim Abu Dhabi	art_museum	Art Museum		Abu Dhabi	Abu Dhabi						
Salwa Zeidan Gallery	art_museum	Art Museum		Abu Dhabi	Abu Dhabi						
Zayed National Museum	art_museum	Art Museum		Abu Dhabi	Abu Dhabi						
Sheikh Zayed Palace Museum	art_museum	Art Museum		Al Ain	Al Ain						
Salsali Private Museum	art_museum	Art Museum		Dubai	Dubai						
Tashkeel Art Hub	art_museum	Art Museum		Dubai	Dubai						
Sharjah Art Museum	art_museum	Art Museum		Sharjah	Sharjah						
