name	category	kind	description	location_raw	city	lat	lng	gallery_space_m2	gallery_space_sqft	year_established	year_established_raw
Turkmen Carpet Museum	art_museum	Art Museum		Ashgabat	Ashgabat						
Turkmen Museum of Fine Arts	art_museum	Art Museum		Ashgabat	Ashgabat						
