name	category	kind	description	location_raw	city	lat	lng	gallery_space_m2	gallery_space_sqft	year_established	year_established_raw
National Museum of Aleppo	art_museum	Art Museum		Aleppo	Aleppo						
National Museum of Damascus	art_museum	Art Museum		Damascus	Damascus						
