name	category	kind	description	location_raw	city	lat	lng	gallery_space_m2	gallery_space_sqft	year_established	year_established_raw
Hugh Lane Municipal Gallery	art_museum	Art Museum		Dublin	Dublin						
Irish Museum of Modern Art	art_museum	Art Museum		Dublin	Dublin						
National Gallery of Ireland	art_museum	Art Museum		Dublin	Dublin						
National Science Museum at Maynooth	science_museum	Science Museum									
Blackrock Castle	science_museum	Science Museum		Cork (observatory)	Cork (observatory)						
Birr Castle	science_museum	Science Museum		County Offaly (contains Ireland's Historic Science Centre)	County Offaly (contains Ireland's Historic Science Centre)						
Science Gallery	science_museum	Science Museum		Dublin	Dublin						
