name	category	kind	description	location_raw	city	lat	lng	gallery_space_m2	gallery_space_sqft	year_established	year_established_raw
Mudam	art_museum	Art Museum		Luxembourg City	Luxembourg City						
National Museum of History and Art	art_museum	Art Museum		Luxembourg City	Luxembourg City						
