name	category	kind	description	location_raw	city	lat	lng	gallery_space_m2	gallery_space_sqft	year_established	year_established_raw
Museu Calouste Gulbenkian	art_museum	Art Museum		Lisbon	Lisbon						
Museu Colecção Berardo	art_museum	Art Museum		Lisbon	Lisbon						
Museu Nacional de Arte Antiga	art_museum	Art Museum		Lisbon	Lisbon						
Serralves	art_museum	Art Museum		Porto	Porto						
Science Museum of the University of Coimbra	science_museum	Science Museum		Coimbra	Coimbra						
National Museum of Natural History and Science, Lisbon	science_museum	Science Museum		Lisbon	Lisbon						
Visionarium	science_museum	Science Museum		Santa Maria da Feira	Santa Maria da Feira						
