name	category	kind	description	location_raw	city	lat	lng	gallery_space_m2	gallery_space_sqft	year_established	year_established_raw
Museo Nacional de Bellas Artes	art_museum	Art Museum		Santiago de Chile	Santiago de Chile						
Santiago Museum of Contemporary Art (MAC)	art_museum	Art Museum		Santiago de Chile	Santiago de Chile						
