name	category	kind	description	location_raw	city	lat	lng	gallery_space_m2	gallery_space_sqft	year_established	year_established_raw
National Art Gallery (Bangladesh)	art_museum	Art Museum		Dhaka	Dhaka						
Zainul Gallery	art_museum	Art Museum		Dhaka	Dhaka						
National Museum of Science and Technology	science_museum	Science Museum									
