name	category	kind	description	location_raw	city	lat	lng	gallery_space_m2	gallery_space_sqft	year_established	year_established_raw
Adamson-Eric Museum	art_museum	Art Museum		Tallinn	Tallinn						
Kadriorg Art Museum	art_museum	Art Museum		Tallinn	Tallinn						
Kumu Art Museum	art_museum	Art Museum		Tallinn	Tallinn						
Mikkel Museum	art_museum	Art Museum		Tallinn	Tallinn						
Niguliste Museum	art_museum	Art Museum		Tallinn	Tallinn						
Tartu Art Museum	art_museum	Art Museum		Tartu	Tartu						
University of Tartu Art Museum	art_museum	Art Museum		Tartu	Tartu						
AHHAA	science_museum	Science Museum		Tartu	Tartu						
