name	category	kind	description	location_raw	city	lat	lng	gallery_space_m2	gallery_space_sqft	year_established	year_established_raw
National Gallery of Modern Art	art_museum	Art Museum		Lagos	Lagos						
Nigerian National Museum	art_museum	Art Museum		Lagos	Lagos						
Uli Beier Museum	art_museum	Art Museum		Oshogbo	Oshogbo						
