lat,lon
40.781222,140.224972
39.475389,142.024111
59.024056,-138.195778
58.903750,-135.906722
58.102556,-133.712028
56.481722,-132.257667
54.989694,-130.890056
54.103333,-129.904194
54.869194,-130.099444
52.915389,-128.473333
51.319583,-127.159972
50.672222,-124.926639
34.470917,-120.218806
24.842472,-112.184222
31.264444,-113.354083
24.219833,-107.327889
15.958556,-97.788333
12.437611,-87.113111
28.616639,-96.152917
29.773306,-89.417083
29.663333,-85.356639
38.626000,-77.209306
39.502889,-75.540833
44.566528,-67.643917
43.732917,-65.011694
49.293694,-68.050111
50.713333,-59.224167
51.329972,-56.094222
47.618194,-59.300639
55.349194,-60.375806
58.487056,-63.486667
58.958056,-65.827917
58.291806,-68.279611
59.065000,-69.406222
55.168694,-78.056222
54.154806,-79.259889
52.986861,-78.839944
54.797528,-79.191167
58.837056,9.321667
55.378333,12.812500
58.660417,17.116611
54.066222,-9.881750
51.550389,-9.428361
52.870861,0.444139
55.434167,-5.552556
50.514972,-2.462528
43.528333,-5.387944
36.699556,-2.861667
40.901639,0.826250
43.096694,6.022028
39.402472,17.160417
21.117444,-17.054722
19.594972,-16.385417
19.473306,-16.397083
19.900806,-16.312111
22.297028,-16.561667
26.715417,-13.609167
29.390778,-10.173778
44.698306,28.997056
34.460000,10.408694
36.037083,10.510000
35.731639,10.822056
28.067889,33.725778
25.351667,37.088750
21.234611,39.150000
18.537028,41.386694
29.917944,48.560806
26.977889,53.463306
25.444556,59.240806
25.443750,66.094167
22.832917,69.219139
22.209972,72.408722
16.980833,73.306278
14.744167,74.157917
21.556250,87.279972
22.583722,90.942500
19.006250,93.959167
16.859167,96.806250
13.555000,98.372889
10.214139,98.640972
8.265833,98.715389
21.753222,108.594417
22.495000,112.982028
23.228694,116.532472
39.092444,117.724583
39.675806,123.030361
36.218306,126.527028
34.812917,127.413306
38.757083,128.275056
40.795389,129.484167
34.116639,136.244556
34.977444,139.097889
34.039528,131.657500
34.513306,133.744528
34.784611,134.643306
34.527500,135.425389
34.734972,131.870389
35.661194,134.872472
35.658722,136.046667
37.222889,138.312472
40.931222,141.020028
59.887333,-149.551583
59.994500,-139.475194
58.399556,-136.480028
59.391333,-135.346500
57.205861,-133.507528
56.005194,-131.186500
54.602889,-129.946722
54.896722,-130.656028
53.519139,-129.232722
51.746639,-127.879194
50.674972,-126.184139
38.597444,-123.360444
25.676139,-112.090222
31.539833,-113.976028
24.443139,-107.684222
16.180722,-95.067639
12.246611,-86.848306
28.639972,-96.461306
29.030389,-89.168361
30.040000,-85.572972
27.845028,-82.470417
38.024556,-75.840000
44.615694,-68.857778
43.793333,-65.987111
47.565583,-70.204222
50.217083,-60.898361
47.413278,-53.836111
48.525389,-59.017528
54.024583,-59.461667
56.512472,-61.659222
59.048722,-63.846667
58.520722,-65.889361
58.586083,-68.282000
59.042778,-69.866778
59.602250,-69.556361
59.779083,-69.592417
59.968722,-69.819194
58.061250,6.731694
58.067444,11.485694
57.959972,16.742417
54.536250,-5.706694
51.905806,-10.290861
51.375361,0.626611
56.479583,-2.791750
50.177083,-5.056722
47.796222,-4.376667
36.174167,-5.337167
39.968306,0.010389
43.056250,3.056694
38.451639,16.581222
20.643306,-16.425444
18.604972,-16.111278
17.053333,-16.260444
18.039972,-16.025417
20.267500,-16.222083
25.663306,-14.677056
41.447028,28.388306
44.089167,28.647889
34.291639,10.097056
34.722472,10.756250
35.061639,11.021194
29.082472,33.070417
24.414167,37.462889
20.786250,39.433306
17.335417,42.311667
29.574583,47.970778
26.711278,54.309972
25.490833,59.342889
25.506667,66.244556
22.740389,69.689139
21.673333,72.527917
16.513722,73.413306
13.968306,74.531222
21.962500,88.157889
22.024056,91.883639
18.822917,94.099972
17.340417,96.944972
12.405806,98.625417
9.211667,98.340333
7.684556,99.250028
21.610417,109.009167
22.689917,113.502806
23.775417,117.287500
37.857500,119.031250
39.057889,121.713306
36.490000,126.398722
34.674139,127.321222
35.075000,129.076194
40.102083,128.411611
33.708306,135.997889
34.963750,138.480000
33.951222,131.239167
34.354583,132.434194
34.602028,133.974972
34.497056,133.505806
35.500444,132.817500
35.708778,135.293278
37.413722,136.969944
38.241639,139.449556
40.221250,141.820806
-0.372861,132.276639
59.962056,-141.616750
59.128694,-138.636694
59.036472,-136.186417
58.513972,-133.909250
56.185000,-131.632972
54.792556,-130.725944
55.712889,-130.908028
54.444083,-130.152639
52.306278,-128.360083
51.052917,-127.234972
49.877500,-124.032167
26.313278,-112.624056
31.772722,-114.709694
24.490722,-107.712167
16.195972,-94.567167
11.907278,-86.619861
28.479583,-96.804194
29.143722,-89.420861
30.033722,-85.438333
27.982917,-82.608389
38.564861,-76.197111
43.763222,-70.179972
45.433167,-64.895167
48.098750,-66.297500
50.265389,-64.203389
47.026389,-55.163917
49.917917,-57.784194
52.369972,-55.974222
55.181694,-60.464139
57.880000,-61.959222
59.345361,-63.615000
58.836778,-66.403167
58.007333,-68.626389
58.758167,-70.029056
58.857028,-69.541028
59.326250,-69.288833
59.357694,-69.638111
58.726194,9.110000
56.021278,14.601639
52.091667,-7.619222
53.299139,-9.782500
51.546250,-8.928389
53.737917,-0.333333
55.940000,-5.709222
48.615000,-2.140417
37.213694,-7.165944
38.833750,0.128333
42.247000,3.196583
40.599611,14.406667
19.392917,-16.500861
15.979167,-16.499639
14.800361,-17.370000
16.064972,-16.505472
19.011639,-16.232972
24.785806,-14.884611
40.994583,27.643306
43.417806,28.322333
33.299528,11.249083
33.904167,10.112083
33.655389,10.570833
30.334525,32.305191
24.158750,37.841611
20.508722,39.621611
16.934139,42.545444
29.387889,47.847472
26.707889,53.834972
25.380444,60.024972
25.557917,66.162472
22.922861,70.120028
21.456639,72.748722
16.087056,73.468306
13.115806,74.762083
21.717056,88.393333
21.188278,92.048750
18.724139,94.161250
17.135417,97.204139
11.729583,98.793333
8.389139,98.612056
13.466194,100.895000
21.452889,109.261639
23.090000,113.404611
24.495889,117.789556
37.011639,122.140389
38.796639,121.147139
37.761222,125.377472
34.610000,126.772056
35.062056,128.585000
39.310389,127.446667
41.015806,129.725417
34.713278,137.583639
35.117444,140.237861
34.008306,131.411167
33.834583,132.127472
34.555389,131.513361
35.653778,134.490806
35.551667,135.690389
37.042083,137.833306
41.379528,141.394139
39.027083,141.847444
-1.445000,131.337056
59.907722,-149.668417
59.839556,-139.138556
58.379583,-136.908389
59.359056,-135.588250
57.725444,-133.581750
55.493333,-130.885194
56.234750,-131.932861
54.834194,-130.499306
53.995583,-128.659861
51.523333,-127.650917
50.487056,-125.725000
26.713222,-113.114000
31.418111,-114.869611
25.088750,-108.089972
15.976389,-95.439222
11.325000,-85.949167
27.571667,-97.320417
29.403722,-89.819167
30.305833,-85.867083
27.956667,-82.807944
38.842111,-76.257333
41.299833,-72.137667
45.121667,-66.857111
44.670417,-63.905000
49.091250,-68.231639
50.525806,-59.527500
48.452056,-53.564222
47.922944,-59.394639
54.154556,-58.676694
56.225389,-61.695083
58.045806,-63.117500
59.640833,-63.944222
58.329167,-66.071694
58.235722,-67.860028
58.873750,-68.536722
58.782861,-69.504194
58.609361,-69.837556
58.294583,6.938278
58.467500,11.319056
57.878333,16.739111
55.041194,-7.495028
51.786222,-10.188389
51.605306,0.868556
56.351250,-3.253444
50.290833,-3.640861
37.007472,-7.984694
38.014139,-0.653833
41.482861,2.340806
43.281250,6.678333
16.200861,-16.509694
13.860806,-16.729611
13.644583,-16.585861
14.514139,-17.095417
16.675000,-16.419667
24.090806,-15.586278
40.316667,26.208639
42.557917,27.529167
33.076139,11.823278
33.491250,10.703333
33.601611,11.069472
29.803722,32.460806
23.538750,38.544139
19.967500,40.536250
16.661639,42.725389
28.510306,48.461667
27.145389,52.951667
25.403750,59.771639
25.429556,66.495833
22.466667,69.077083
20.743333,72.844528
15.652444,73.789583
12.297444,75.082056
21.975806,88.578722
20.918694,92.354139
16.351278,94.239194
16.518333,97.659556
10.842500,98.635750
7.888722,99.029972
12.550861,101.951222
21.754528,109.563333
22.927361,113.562861
23.979139,117.685444
36.597056,121.007472
39.133306,118.690333
37.962056,125.030028
34.572472,126.333750
34.894972,128.142028
37.972472,128.763722
39.863306,127.787083
34.785000,136.552944
35.657056,139.830000
36.816222,137.045833
35.258722,132.539111
35.538750,134.010806
35.555000,135.237861
37.201250,136.979194
40.851222,140.699167
39.603306,141.966222
35.601222,140.085000
-1.776694,131.954583
59.430167,-150.698722
59.970944,-148.587028
59.385333,-139.450167
58.972917,-136.530083
58.236556,-134.101000
56.713389,-132.110972
57.917944,-133.573417
55.960861,-131.397639
54.634583,-130.351889
52.372500,-127.881389
51.042056,-127.223361
26.802694,-113.470861
30.681639,-114.694889
25.408722,-108.747500
15.840806,-95.885861
11.060333,-85.670667
8.610639,-83.141889
29.259694,-90.081028
30.371500,-87.190056
28.469972,-82.670417
39.358806,-76.325306
39.365833,-74.489611
44.383222,-68.024278
43.552500,-65.744611
47.186472,-70.302750
50.132917,-61.700028
47.316500,-54.007639
49.142444,-58.352083
52.580417,-56.450000
55.047500,-59.465861
56.622889,-62.256667
58.341250,-63.510028
59.565361,-63.848361
59.059056,-65.663500
58.298361,-67.426056
58.414639,-67.704250
58.261444,-67.879111
58.542167,-67.975556
58.625417,9.061556
56.159583,14.788306
52.215806,-6.709194
52.934139,-9.392556
50.757056,0.119944
54.617917,-1.055028
57.692889,-3.976722
48.825000,-3.201250
37.524583,-1.390000
40.632472,0.742889
20.855889,-17.030528
14.158750,-16.840889
13.272917,-16.455861
13.202500,-16.786250
13.424972,-16.153750
15.147472,-16.941250
23.743306,-15.933750
40.600417,26.419889
42.119167,27.903833
31.334583,15.884944
33.166111,11.562444
33.205333,11.267444
29.020000,32.627861
23.134944,38.792083
19.794611,40.728333
15.804167,42.761222
27.794167,48.832083
27.857500,51.592028
25.511250,59.194167
25.350444,65.620028
22.133306,69.052028
19.238361,72.821250
14.907056,74.076639
11.228361,75.777917
21.638306,88.846250
20.691667,92.397083
15.956639,94.238750
14.797472,97.817083
9.884139,98.563750
7.468306,99.336222
12.078333,102.553750
21.492500,109.777056
22.579056,113.839500
23.863306,117.598778
36.208278,120.283694
38.135000,118.034556
39.033278,121.916222
35.257472,126.339556
34.613694,127.718333
36.016222,129.477500
39.155417,127.559194
34.205000,136.347861
34.812083,138.756667
36.794167,140.759611
36.035833,136.007972
35.539556,135.632500
37.054583,136.957528
40.545778,141.499639
39.870806,141.975361
38.500000,141.496222
-3.035861,133.862056
-2.219639,133.434194
-11.452944,132.393333
59.523333,-150.370111
59.796972,-139.915167
58.570750,-137.536750
59.102028,-135.381417
57.645861,-133.180750
58.647500,-134.972694
57.078000,-132.871861
54.821694,-130.776000
53.841500,-128.943361
51.699556,-127.608417
27.169250,-114.415000
29.630528,-114.064444
25.468333,-109.028750
15.712667,-96.763556
10.921722,-85.810028
8.414250,-83.113194
29.126833,-90.868028
30.334889,-87.588333
28.842889,-82.680833
35.058750,-76.645028
37.624556,-75.869222
43.916722,-69.711583
44.753639,-65.517389
47.518333,-64.903306
49.975000,-66.962972
47.152722,-55.079222
51.177472,-55.960833
47.688333,-58.004889
53.856222,-59.405028
55.361611,-60.442528
56.669556,-61.968333
58.432472,-63.080833
59.230806,-63.459167
59.816222,-64.066722
58.841389,-65.818389
58.669111,-66.000000
58.617472,-66.591611
58.267111,6.438333
59.265417,10.489889
57.855861,16.535778
54.981250,-5.966667
51.653750,-9.575000
51.804972,0.922444
56.166250,-3.046694
50.363306,-3.515861
36.826250,-2.402528
39.564972,-0.281250
20.799139,-16.700444
13.438778,-16.176694
12.714972,-16.487083
12.344611,-16.040861
12.602889,-16.295000
13.452917,-15.797472
23.425000,-15.982111
40.430028,24.024583
41.058639,28.123222
42.716639,27.901306
32.894167,13.394556
32.837889,12.299139
28.290000,33.124583
23.422500,38.641194
19.124111,41.068722
15.465833,42.775417
27.541222,49.179167
30.034167,49.527083
25.574556,58.796639
25.341250,64.786639
21.862056,69.384111
18.994583,72.900833
14.609556,74.319139
10.486667,76.055361
22.051972,88.691500
20.626667,92.683750
15.829583,94.394167
13.603750,98.135806
9.031167,98.389139
7.155833,99.663722
12.137056,102.643306
21.482472,109.878750
22.819028,113.615361
23.906222,117.475833
34.530389,119.684139
37.532917,120.225861
39.588750,119.263333
37.891667,125.641278
34.624139,127.172056
35.125833,128.678778
37.613750,129.064972
33.725806,136.014583
34.642889,137.784944
34.912444,139.823722
38.269944,141.032111
38.849167,141.584556
39.183778,141.890806
39.320000,141.976278
38.642889,141.482472
35.919972,140.706278
-3.789611,134.122500
-2.821250,132.030861
-1.170028,131.201250
59.279722,-151.982139
59.733972,-149.621889
59.462028,-139.620139
58.963750,-136.878389
58.945056,-134.932694
58.486667,-135.524222
57.913806,-133.408389
55.634972,-131.877556
55.252917,-130.007833
52.349111,-128.049194
27.612722,-114.091972
28.837611,-113.370583
25.724167,-109.278750
15.914139,-97.260111
10.643333,-85.653167
8.302139,-82.440361
29.769139,-93.471361
30.573194,-88.095778
29.166750,-83.028139
32.639583,-79.990028
38.127500,-75.839639
41.732361,-70.744722
45.135417,-66.540056
44.473750,-63.765028
48.217472,-69.893778
50.201222,-60.140056
48.013722,-53.935833
48.222083,-58.864306
52.592861,-56.033333
55.068694,-59.106722
55.989556,-61.531694
56.982861,-61.401694
58.088694,-63.113444
58.766667,-63.185889
59.382056,-63.838306
59.774972,-64.150889
59.972083,-64.225056
59.926639,-64.369139
58.485389,8.853278
56.149972,15.382472
53.257444,-6.110917
52.709139,-9.645806
50.926667,0.774167
53.646667,0.134167
56.713333,-2.474167
36.010778,-5.610528
38.626194,-0.018389
14.680389,-17.423333
12.739583,-16.736694
11.908750,-15.106694
11.672889,-15.123306
11.675833,-15.324611
13.450833,-16.582139
17.570806,-16.072111
39.946611,22.715389
40.106167,26.321583
42.396250,27.718389
31.679972,15.482028
32.577917,14.382444
27.761639,33.557028
24.254556,37.633306
18.804167,41.234583
15.312056,42.712500
27.183750,49.522444
30.468250,48.951278
25.582528,58.117889
25.159167,64.576222
22.343722,69.169972
19.091639,72.998750
14.252917,74.472500
9.125389,76.479972
21.952500,88.499556
20.527056,92.710028
15.956639,94.820139
13.724972,98.232083
8.354167,98.466222
6.933333,99.732083
20.632861,106.629139
21.154972,109.693750
22.916972,113.421611
23.666250,117.001611
27.055806,120.246194
36.824583,121.699083
38.299528,117.795000
39.151611,122.166222
34.386222,126.470028
34.830806,128.406222
36.343333,129.384528
38.369139,128.516306
34.474972,136.848750
35.305389,139.314167
35.483306,140.422944
38.051667,140.905444
38.295778,141.526250
38.415000,141.274583
37.642500,141.026222
-4.864194,136.914583
-4.023361,134.659583
-3.304167,132.728750
-1.551306,131.972500
-10.732111,142.574194
59.574194,-150.515250
59.966306,-148.973944
59.124889,-138.619222
58.463306,-135.867639
58.280000,-136.575889
59.110417,-135.350472
57.175028,-133.147417
55.118750,-130.655833
53.409083,-129.387667
51.568278,-127.570917
27.940222,-112.766694
25.862500,-109.419583
16.233306,-98.221083
10.429111,-85.795861
8.208917,-82.200667
29.511583,-94.488694
30.344583,-89.250028
30.085000,-84.136250
31.931222,-81.163333
38.725917,-76.238056
41.278306,-72.452083
44.549861,-67.767500
43.838889,-64.937444
48.415389,-64.335861
50.289583,-65.481722
47.612556,-53.917611
50.705417,-57.353333
47.572667,-57.111833
53.656667,-60.095861
54.754583,-59.886694
56.148306,-61.435806
56.805806,-61.934250
58.077500,-62.369222
58.592889,-62.920028
58.779167,-62.920806
58.947917,-63.213361
59.056222,-63.170083
59.413722,5.721611
59.139972,10.282444
57.682944,16.688306
54.668750,-5.681722
51.624139,-10.067556
51.953694,1.116611
55.974556,-2.953389
37.072944,-8.301722
37.691667,-0.833806
13.845417,-16.517556
12.332944,-16.714167
11.618694,-15.056722
11.263306,-15.398722
11.561222,-15.276667
11.686667,-15.507111
15.498306,-16.704639
39.113333,23.098750
40.753778,23.917472
40.998694,28.981639
31.002056,17.555000
32.160806,15.359556
27.196222,33.842500
28.251667,34.417056
18.001667,41.637056
14.874972,42.953750
26.019139,50.006250
29.765861,48.055417
25.770417,57.454111
25.415861,64.203722
22.847056,69.812444
18.434139,72.907917
13.656639,74.679583
8.950389,76.609111
21.561222,88.246639
20.375833,92.670389
15.805806,94.986278
12.970778,98.598750
8.028333,98.828722
5.265389,96.984972
19.885417,105.935861
21.605861,109.610417
22.779500,113.508278
23.452472,116.707083
26.785833,120.082889
36.133778,120.714194
37.549139,118.957917
39.332083,119.170833
36.033333,126.667917
34.776639,127.558750
35.114167,128.936278
37.215000,129.349556
33.974528,136.221667
34.677833,137.529167
35.491222,139.692500
35.711639,140.865472
37.139139,141.005472
36.341667,140.597889
35.090778,138.848750
0.448722,121.954944
-4.637111,136.150000
-3.468333,133.631250
-2.274583,132.737556
-11.693778,132.708333
59.783917,-151.097083
59.608694,-150.348667
59.977444,-139.407722
58.322917,-136.783500
59.614111,-139.609306
58.848222,-137.121861
58.380389,-134.665167
55.997083,-131.971750
55.440944,-130.053472
52.567500,-128.249194
26.685806,-111.859639
26.656500,-109.407444
16.584889,-99.015944
10.821694,-85.795083
8.181806,-81.769306
29.468528,-94.924944
29.945833,-89.714583
29.740694,-84.868361
26.914111,-82.335444
39.408444,-76.245028
39.938722,-74.156639
44.062722,-69.374444
43.826472,-66.134667
47.106722,-65.312333
48.751639,-69.063028
50.414167,-59.824250
48.782917,-53.925889
47.584361,-58.958639
52.352917,-55.686694
54.317917,-58.191694
55.078750,-60.535056
56.023778,-61.328361
56.701250,-62.311722
57.616194,-62.004972
58.138306,-62.579194
58.216639,-62.589167
58.486667,-62.562500
58.263694,-62.843389
58.289194,8.522444
56.641639,16.279194
52.376639,-6.365917
54.302444,-9.379167
51.352889,0.906667
53.574139,-0.052500
56.043722,-3.603389
36.851639,-1.993778
13.369972,-16.502917
11.825000,-15.467917
11.126639,-15.215417
10.807028,-14.630833
10.852056,-14.729194
11.599583,-15.265861
13.451250,-15.736694
39.160000,22.911222
40.182889,23.820806
40.642861,27.194139
30.289583,18.937500
31.215389,16.417472
26.069167,34.312917
27.869194,34.327056
17.809139,41.889583
14.712056,42.964944
25.443278,50.755472
29.352500,48.100389
27.101667,56.052083
25.301639,63.447889
22.804583,69.404972
17.990361,73.061667
12.884167,74.821250
8.682444,76.746222
21.862472,87.976250
20.833306,92.277028
15.804139,95.113750
12.543722,98.710778
7.698306,99.044583
13.504583,100.562472
11.252472,103.068750
21.582056,109.582500
22.034500,113.223278
23.017472,116.568722
26.874111,119.674528
35.264194,119.406278
36.879972,122.433778
38.190389,118.749139
38.932917,121.666667
34.455833,126.946250
34.957472,127.824583
35.547500,129.354556
36.788306,129.462028
34.305389,136.774167
34.599111,138.234583
35.146639,139.616278
35.195833,139.822917
34.677028,138.958333
6.365000,116.312889
1.706250,124.968333
-4.930028,137.075444
-3.942139,134.309167
-2.429222,133.862056
-2.255444,136.355306
59.198444,-154.147667
59.542250,-151.442667
59.552083,-150.196250
59.602861,-139.355250
59.730056,-149.851611
59.243722,-138.880083
58.752944,-136.253333
57.904972,-133.815861
55.872917,-131.841694
54.329972,-129.984167
24.993222,-110.749111
27.985778,-111.152333
16.833833,-99.866556
11.585750,-86.262222
7.863722,-81.612028
28.505417,-96.213361
29.485028,-89.621306
30.132500,-85.666306
27.503750,-82.591722
38.366000,-77.184944
37.664611,-75.620889
43.365250,-70.432806
45.135389,-66.345889
44.712889,-63.645028
46.919889,-71.066806
50.262500,-63.692500
46.948417,-53.540750
49.185389,-58.119194
47.547444,-56.827500
53.505361,-56.106722
54.388361,-57.799167
55.179583,-60.568306
55.971250,-61.203306
56.457917,-61.948333
56.687917,-61.781639
57.157028,-61.603333
57.204944,-61.894194
57.374194,-61.805889
59.359972,5.365833
56.401639,12.620833
57.598333,16.560806
54.382056,-5.590028
52.107889,-10.295083
51.855861,1.285833
54.778333,-1.307528
36.475361,-4.982528
12.777444,-16.788750
11.692028,-15.198306
10.944167,-14.797111
9.868306,-13.657139
9.751222,-13.597528
11.037917,-14.751722
11.934972,-15.141278
38.788722,22.825000
39.185806,23.350417
40.558722,26.738194
41.249472,28.979861
30.829556,18.015833
24.482083,35.182444
28.665833,32.843694
17.572111,42.148278
14.029139,43.126250
25.509944,51.475250
28.183194,48.614528
26.802917,55.521611
25.102861,62.350833
23.364944,68.563694
18.243333,72.943722
12.585389,74.941667
8.461667,78.099611
21.649167,87.642028
22.252472,90.851222
15.755417,95.327528
11.916250,98.639194
7.427472,99.508694
13.233278,100.935417
10.928333,103.425389
21.490389,109.118306
22.305750,113.076972
22.904556,116.115000
25.580417,119.367500
29.187917,121.630806
36.598722,120.770806
37.345417,119.849972
38.115417,118.488278
35.105389,126.420778
34.457083,127.304139
34.995417,128.464972
35.258750,129.238333
35.774972,129.497111
34.270778,136.511278
34.369556,136.845833
34.264972,136.827917
17.984556,120.485806
6.240833,116.277861
1.117500,124.335417
-5.265861,137.837889
-4.322944,134.980833
-3.142944,132.560000
-0.768806,131.509111
-11.597528,142.037111
59.549778,-153.629278
59.442528,-151.739861
59.626500,-150.016778
59.280722,-151.176444
59.753972,-149.756667
58.717778,-137.783056
58.236222,-135.225000
57.505917,-132.900194
55.182111,-130.655389
22.965111,-110.072500
31.008333,-114.837556
17.131722,-100.665694
12.616778,-87.335139
7.709056,-81.515639
28.730389,-96.587528
29.286250,-89.661667
30.282917,-85.623333
27.855833,-82.405444
35.035000,-76.934583
37.975417,-75.777472
41.409667,-71.507250
44.541583,-67.878222
43.932972,-64.844694
47.891917,-65.815083
48.894556,-68.734194
47.349111,-54.594444
49.611667,-56.175417
47.656056,-58.364278
51.784583,-56.213389
53.656222,-57.368417
54.759139,-58.130889
55.083333,-60.245889
55.794167,-60.479194
56.085000,-61.332528
56.254139,-61.825917
56.409944,-61.849222
56.323750,-61.668306
56.226278,-62.026750
58.113278,8.124111
56.328333,16.072444
52.270000,-6.385833
55.094972,-7.229194
51.382083,1.286639
52.910806,0.037528
37.125000,-8.927944
12.593750,-16.524194
11.494167,-15.398750
10.155389,-14.148361
9.278333,-13.343806
8.982500,-13.256306
9.529972,-13.485417
11.659556,-15.431667
38.134583,24.018333
6.233722,4.614194
5.753333,5.157889
40.412889,26.671528
41.792500,27.996917
23.942528,35.486222
27.987083,33.483278
17.113278,42.370417
13.603278,43.292889
24.150917,51.767111
27.574583,48.911639
26.500361,54.619972
25.137472,61.747000
23.632917,68.199944
19.052917,72.834972
11.799167,75.439556
9.152056,78.659139
20.692917,87.032500
22.240861,90.652889
15.880806,95.597056
11.571194,98.722500
7.250833,99.525417
12.862500,100.895417
10.808306,103.677944
21.686139,108.715722
21.945861,112.388722
22.745389,115.564222
25.191250,119.219139
28.269972,121.252917
35.799167,120.034556
37.031222,122.544972
37.127056,119.279139
37.977472,118.815417
34.548722,126.513333
34.553778,127.378306
34.798722,127.759167
34.838750,128.416694
34.641222,127.491694
36.929611,126.805750
31.563278,121.275389
18.430000,120.588750
5.899167,116.026222
1.325389,120.854167
-5.812917,138.234972
-4.811722,136.766278
-3.072472,133.700417
-1.425028,131.537944
-11.318778,131.930889
57.875667,-155.081167
59.853139,-153.228583
59.270861,-151.412056
59.643167,-153.269806
59.163472,-151.699250
59.823750,-141.205056
58.468361,-136.074222
58.510778,-135.132556
57.326306,-133.188222
23.421722,-110.234056
30.198194,-114.669111
17.618250,-101.510139
12.925917,-87.336778
7.869806,-81.205167
27.992083,-97.069194
29.514806,-90.231694
30.540167,-87.129167
27.784583,-82.783361
33.256528,-79.236528
38.744222,-76.277139
41.026667,-73.543750
44.027056,-69.528833
44.463722,-66.098333
44.942500,-62.188778
47.254528,-70.587167
50.202056,-66.318361
47.609778,-53.709917
49.313306,-58.255500
47.584972,-56.686694
52.599556,-55.858333
53.437056,-60.203333
54.584556,-57.355056
54.983333,-59.682528
55.508750,-60.275083
55.625000,-60.515889
55.741639,-60.865917
55.855389,-60.910000
55.675417,-60.655000
55.564167,-60.310833
58.884972,9.525806
57.466222,16.664972
53.967500,-6.357528
54.164972,-9.137472
51.727028,0.739917
53.694139,-0.697528
12.192889,-16.417528
11.085417,-15.131667
9.545389,-13.655861
8.603333,-13.024639
8.480389,-13.020056
8.841222,-13.139222
11.624972,-15.200417
6.422056,3.638306
5.387889,5.418306
5.109167,5.471194
5.550417,5.614167
41.077000,28.534917
22.660417,36.164972
27.522917,33.587472
18.277083,41.515000
13.144889,43.292889
16.964944,53.999472
26.907083,49.767444
28.883639,48.282444
25.169528,61.496611
23.885833,67.844583
21.814972,72.174556
11.563333,75.596250
9.802472,79.079528
20.294139,86.673778
22.185417,90.529139
15.921667,95.300417
10.955417,98.717611
5.118722,97.630778
12.617917,101.374944
10.537083,103.569972
21.868611,108.501528
21.671250,111.847500
22.856667,115.283750
24.897500,118.743750
27.957917,120.828361
32.086222,120.562472
36.455000,120.936278
37.461250,121.853278
37.116222,119.580806
37.244944,119.050417
34.967083,126.328306
34.663722,127.065806
34.416250,126.675806
36.938361,126.989611
33.425000,120.607917
30.292056,121.373222
18.622889,120.859972
5.561250,115.840833
0.224583,119.897528
-6.631250,138.670861
-5.023722,137.499139
-3.725444,133.811694
-1.667083,132.043333
-12.147111,132.684167
56.928917,-156.941722
58.082722,-154.497917
59.695722,-153.441722
58.257167,-154.206361
59.393056,-153.984306
59.464833,-151.439278
59.702028,-140.441750
58.684139,-136.360861
58.709194,-135.247528
26.779833,-113.326278
29.304083,-113.659000
18.073194,-102.748972
13.373167,-87.470639
7.665028,-81.203056
27.379972,-97.690444
29.617472,-92.036722
30.255639,-87.788194
28.692500,-82.641306
32.512556,-80.520472
39.190472,-76.575139
39.244556,-75.193361
42.242083,-70.772889
45.074944,-67.079750
44.497917,-63.900000
48.004556,-65.362528
48.460000,-69.287944
46.956472,-54.171917
49.379167,-55.277139
47.621722,-58.643556
47.799611,-55.791500
52.786222,-55.950056
53.252056,-60.635083
54.481222,-57.513417
54.979583,-59.383417
55.192472,-59.497583
55.174972,-60.082472
55.221694,-60.150861
55.324194,-59.779167
55.146250,-59.726694
58.036639,7.684167
56.156639,15.597528
52.159167,-7.077556
54.331694,-5.495806
51.109556,1.316611
52.009139,1.359167
12.096667,-16.352083
10.979556,-14.957500
9.189944,-13.265417
8.237917,-13.041694
7.092861,-11.750833
8.414583,-13.094167
9.854583,-13.775000
5.656222,5.434972
4.483306,6.241222
4.554556,6.951639
4.445000,6.827083
5.913722,5.272472
21.033722,37.095833
26.478306,34.081250
20.184528,40.173333
12.724139,43.466194
16.654472,53.120694
26.078333,50.153750
27.949167,48.747028
25.622889,58.365806
24.655000,67.176250
21.538361,72.265444
11.029167,75.855389
10.170028,79.239583
19.987917,86.315000
21.842472,90.258750
16.117472,95.115444
10.510889,98.498778
5.217917,96.624167
12.536222,102.071611
10.545417,104.072500
21.597833,108.305750
21.520361,111.506667
22.594139,114.748750
24.654139,118.439556
26.586250,119.849194
30.266639,120.222889
35.558333,119.644556
36.789556,121.499139
37.408722,122.404139
37.576222,121.301639
37.752028,120.998361
37.455389,121.525778
37.553750,122.127528
36.901278,122.250833
32.437861,121.289194
29.423694,121.959972
18.603750,121.207500
5.299972,115.375389
-0.063361,119.648722
-0.802972,122.188333
-5.386722,138.039528
-3.935444,134.817472
-2.120028,133.794583
-1.474194,137.893750
-11.371694,142.121250
57.348639,-156.452139
58.157250,-154.336139
57.189083,-156.350056
58.050500,-154.722722
58.932667,-153.376528
59.629639,-151.206167
59.225944,-151.007194
58.652472,-136.272639
27.855750,-114.307667
28.602500,-113.131056
18.215444,-103.211778
13.368250,-87.685500
8.020167,-81.685278
6.706056,-77.454917
29.680694,-93.991389
30.195833,-89.447083
29.768833,-83.583667
31.457056,-81.227556
37.207278,-76.801194
37.452472,-75.970389
41.754194,-71.380611
44.505722,-68.269056
